USERNAME,MESSAGE,PFP,ISBOT
"@jomariii","its funny to watch dis kids rage with u using simple edit and with it off. love yah videos man, keep that shit up.","https://yt3.ggpht.com/bZior4p1HaOogb1Cknf1F2pa9QHlx7oPc3-Hg_plY9bqUhUl-2XKBPXNyPpQZfdOWI7hXIpK2Q=s88-c-k-c0x00ffffff-no-rj","false"
"@adotjayy","lag said i was adopted in 2021 and its 2026 i found out it was true","https://yt3.ggpht.com/GVMd5T9mCMuh6qeETerfvm1ulV9ty9i13-fZOBzEcAUBvaIKiV6leGQefnnwDOk7iB6GNxGuRA=s88-c-k-c0x00ffffff-no-rj","false"
"@Darn2Cold","I actually enjoyed dis video w vid bro u earned a new sub 68.8k","https://yt3.ggpht.com/f5-CazQxKwmJa1Kehp6SU880hhBOj46WR_ijq4BJ2gz8zmvIgjaZt-zgaQG51LXyCFKWkR7zFA=s88-c-k-c0x00ffffff-no-rj","false"
"@sar01313","Nah you crazy can't lie","https://yt3.ggpht.com/DCzouB7NR5do3r5rYUd8CNZELPqLBGjqwfmSsAULGnAVRnxdr1t5reAi1QqSVgSGzQkMQgCH_Y8=s88-c-k-c0x00ffffff-no-rj","false"
"@Lars_Holloway","6:01  Ayo???","https://yt3.ggpht.com/UJqPEtDaGGTDBysKQO4aXcnxO0fbXt7D5DMUVTGSWTrmBIVIhu_I0lVBheBPBstvwxpvrv5kDQ=s88-c-k-c0x00ffffff-no-rj","false"
"@rzi976","W jboolin reference yk sauce","https://yt3.ggpht.com/94QuOcRSqyRZuOGOdkP1DQb_Ff_pe87Jeu6jHkjt2Ct0x1Sg8V0OKw27g558Gbb6KTvG7I61ag=s88-c-k-c0x00ffffff-no-rj","false"
"@rochioalva1797","Do you know how to remove the edit delay on simple idk how to and it’s holding me back ngl","https://yt3.ggpht.com/kiP_vDGo9thAlcWum5Bgi9CUggWkHZ6IzWcqq-cjYTEf7hu0a77JW6nmZc-AraHCUJg5ui5ghJ4=s88-c-k-c0x00ffffff-no-rj","false"
"@vynxOnCC","Peak content🥹","https://yt3.ggpht.com/m9ii7yzI8lPquMUHZzDE1eWeZthQ4d40N4sPb8AsKtYJnkNE5PTdLv9bC_YxDOncyysBQGN5AQ=s88-c-k-c0x00ffffff-no-rj","false"
"@onwardkid","simple is fun af i be moving fr","https://yt3.ggpht.com/6wHMiio34p_Lfb9eeydpWBxRAqIFgSFOdh4Do8r-_EYeFveCar2t0ZLr30dBQzE7B7Gnuxt3_A=s88-c-k-c0x00ffffff-no-rj","false"
"@S1ATZ","the music is fryin me","https://yt3.ggpht.com/0ytUttY3yqYXqbMRCW_s68cpEfew3hqbIpROaJ6YOGKvx0Ld_vgdpl2Ve7L77FFEpVZTGPYGYy8=s88-c-k-c0x00ffffff-no-rj","false"
"@JohnV-om7ij","pfp is goated, my third time rereading this manga","https://yt3.ggpht.com/qmF8syzWyDOgvltwhQRyLy3zt4Qr4MLhjUsJf8MsqoAF-Ghnazt2zAZ-AjaNYxLQH0Rl1f_A=s88-c-k-c0x00ffffff-no-rj","false"
"@svgsavrixyt","Bro u r crazy on controller","https://yt3.ggpht.com/ItYBqVPwyY1haRqcCMuoJKKsAL7GvuIQWBRn3ov5q_I-Jc0C0MuW0dgAARjNsMvERvxsEoM1Sw=s88-c-k-c0x00ffffff-no-rj","false"
"@CroneX-x4d","My friends make fun of me for simple using edits","https://yt3.ggpht.com/LL7E6Y58amGwOmpk3pfJyLSYefaao477x4Roc5WRrz_pfQpZZQvexoPzQ8sWH8yj8q0b5_pr2Q=s88-c-k-c0x00ffffff-no-rj","false"
"@frxshon60fps73","plot twist bro faster than simple edit","https://yt3.ggpht.com/1yszYDUjm1m1YftFDQKvND8Sd5SV62qxK7E-QTfAzqmJClxXTMor-s4n7orfArf_sZvyp-kGglI=s88-c-k-c0x00ffffff-no-rj","false"
"@Zerx-n4t","They mad for no reason love you bro","https://yt3.ggpht.com/ytc/AIdro_mRRMq4hNHFoTDdtFzHgo_n0PsVaBf1SRXa0SvfBIgDMG9erjtndbJOE-c4q_arjuX7OA=s88-c-k-c0x00ffffff-no-rj","false"
"@FierceSoso-jf2cq","14:16 ayooo","https://yt3.ggpht.com/ytc/AIdro_no7OoWhNSrbw3ZZXoNRmfWiaJO0qOjebICiQ-nA92GrEJAGZ8yTqrZipZENrF2zTqaqg=s88-c-k-c0x00ffffff-no-rj","false"
"@BrokenYT15","Nah Lag you are actually insane ","https://yt3.ggpht.com/hrB1jVdJ8rY3xzb881PpiN1GsMdwuhfWKPirE-4cQSDxEKWs0ozYxQk_QgMbTjs_rPbQWiy2_A=s88-c-k-c0x00ffffff-no-rj","false"
"@Its_mystfn","Im watching peak content dammmm that def deserves a sub","https://yt3.ggpht.com/7hDLtytm3X82yXlcJPRd_1KuTo6K0MePOjrUALlSODrh86GOXk7UaQ_YqU4OGTjJgFdoqatJ=s88-c-k-c0x00ffffff-no-rj","false"
"@Jb-outdoors-vb","You're the best controller player i have ever seen","https://yt3.ggpht.com/zwnrlcrqn1S5PkJc-89uh2z8Uss9pbxSvo7oeHwTnST7R6l1wgIAz4V29E341zM1HJc6CSii1O0=s88-c-k-c0x00ffffff-no-rj","false"
"@Divinhomunoz","this is fr enjoyable to wacht. keep the content up bro !!! its peak.","https://yt3.ggpht.com/ZPCXKy146ivFP4tfyp8a9ztmh2ztNNC5rP-ZZB5kStgY-yLtody0R2syObCoSLF358j66TCZkZ4=s88-c-k-c0x00ffffff-no-rj","false"
"@Mc4benjamin","Guys, did anyone else notice that he’s that good on controller","https://yt3.ggpht.com/anVXFReyZ13FtqL5Bb1DxopHa7zM52UylU5olwYveiwTWvy9StPwu9H7HKG8sjZsoEZOxOruwQ=s88-c-k-c0x00ffffff-no-rj","false"
"@tim_tim132","love controller players on pc on builds","https://yt3.ggpht.com/ytc/AIdro_ntgPrUcHyzZ9-vVtMugfOvEyfrYUXSF9CNTYHBl3ld87eoFostv-kIwHbSagae3U3GEw=s88-c-k-c0x00ffffff-no-rj","false"
"@lolhopoff","Keep the series going","https://yt3.ggpht.com/ytc/AIdro_mWSmreY-yaJbi339NmE1KtyAGAjO7l5JPLXiI1Fx4SszdSBe3lfyEBl6Kk3YUpA8kivA=s88-c-k-c0x00ffffff-no-rj","false"
"@marciaramnarine7161","u feel me","https://yt3.ggpht.com/yLTa2Q8vrbG2q2Cygn_-ubK9dGR0V9LWas_bVyn_hUYHznVr3L11p8BgGarcAGnkn4EQ2bxmZQ=s88-c-k-c0x00ffffff-no-rj","false"
"@kyogre342","every day we eat good ya feel me","https://yt3.ggpht.com/_QLGqcMrhpI2x0CqQBcGmbWK_vtMjtNFVMjSTS8ZIFW9Ve4sEiGxiTWMG3-nO09PvgnphCvTs4Y=s88-c-k-c0x00ffffff-no-rj","false"
"@INPIRACION.","ya Hypea el video ,Simple edit es el futuro bro, me e querido cambiar a simple edit porque es otro lvl","https://yt3.ggpht.com/hgl3ylCKpKtBxUet-KellIv9XPYSuMSnEU94VCZJddZoXg6_fwdswXWqTHoY-P9sElWzZw39=s88-c-k-c0x00ffffff-no-rj","false"
"@LukeLeeJackson","Came across this channel low-key fw it ong keep it up dawg I’m keep watchin ong Ts funny asf","https://yt3.ggpht.com/sHdWQFTbHqn1glLbbpQbdNi4sGUU8rB49JOMkrd-I3UKCuyxzpQZtJ4wT9fd7ZP8W-ykZYKz0A=s88-c-k-c0x00ffffff-no-rj","false"
"@Moh4eva9","Ts funny asl ","https://yt3.ggpht.com/UEKeEr5m1jUiMJC_y2QDTuetCbWFsMTGC4jeiqlbwwkOTditlxhU52AkIlVkz5aqo1RV2B3Yow=s88-c-k-c0x00ffffff-no-rj","false"
"@jdstreamerza","What ur settings","https://yt3.ggpht.com/p_Fyg6IJxGba2JJ8wXfd0Nz1NsE_Vx3Ra5ehwml77rqzz29T8vqj_wvPvMXjnhfb8HnS-aq0=s88-c-k-c0x00ffffff-no-rj","false"
"@rondosR6","Gang u gotta main that red zombie super hero skin its so tuff reminds me of u","https://yt3.ggpht.com/HSSmRTNj7My3oHweGb_C9cscp98dpusJHZmDB8uf218p-IjYij801c5HAXXS2MU2AOwuputsIQ=s88-c-k-c0x00ffffff-no-rj","false"
"@Twitch_Jextee","bro ts so satisfying to watch","https://yt3.ggpht.com/gdgS3yiJhW1sKDjLH7DLKYGgP-GTU-9HmcmBAPnMPbShxFTwrZAQT6XssRB4TT2h8gwSznOyKw=s88-c-k-c0x00ffffff-no-rj","false"
"@xhiharris2542","YOOO PLALISM GET THIS MAN IN UR VIDEO WHATT UR ACTUALLY CRACKED much love man","","false"
"@Razer-l3i","Ant no way bro hit a clip on simple edit meanwhile me im getting shit on","","false"
"@Shifty.__","200 ya feel me","https://yt3.ggpht.com/dm8zso228rL_algBpu7iBuiF8ViAAy3rbjNr_IZnI47Br9cCoXZDPI1174W3RIQ8jEiw6MAe=s88-c-k-c0x00ffffff-no-rj","false"
"@SheluvMrNoBuddy","Naw good shit bro aye what’s you edit on controller","","false"
"@LawsOnJoystick","Just found you bro . Subbed","https://yt3.ggpht.com/fgc91k4837lC94HNaCNFFyev59AVdcCMLgg4Ke8b_vaqd-AERIM7Cxx6mn-J0KlvU_b7R0aydIE=s88-c-k-c0x00ffffff-no-rj","false"
"@MariyaCashman","The sream","https://yt3.ggpht.com/ytc/AIdro_kexSU46w6cYLAw7n2skj-kjy6uv4tRLz7Q3K1rsh5kWb6z0DWyfRdUElppkPxsBgt36Q=s88-c-k-c0x00ffffff-no-rj","false"
"@InstaGhee","Nobody else think he triggerbot? Props if your not cause u absolutely look like it especially @ 9:09 I don’t know what instinct made you shoot there but i need me one of those","https://yt3.ggpht.com/ytc/AIdro_kWGOY2zL43BkQohHAF2ubCG6ZxCBJ3MFVPoRSNnCPL3skEILciTq3Gatqql3ZDXtWv5A=s88-c-k-c0x00ffffff-no-rj","false"
"@tzondaplug","I sub good vid ","https://yt3.ggpht.com/vkostmKW3SQzVhR05TCGrJGuJa1sjD6qJK1X4POjrp-xVP9j6cg4jJe11vh7a5fw8vj5qYW1IA=s88-c-k-c0x00ffffff-no-rj","false"
"@jinxyb9907","as a controller player that moves  u are good af compared to me ur aim is insane","https://yt3.ggpht.com/ytc/AIdro_nGg600RRFMJ_diI0B7iR8cU13976CQw8rHp74JFRnW5g=s88-c-k-c0x00ffffff-no-rj","false"
"@zariphobia","did you turn off the spectating counts off? i was so confused how they knew ","https://yt3.ggpht.com/A4ZdcRy1-wz3TAYSmpskxPhuxr4qLyWU7-0wsftMi1hpG41QJI3tlIeyKYUmnRFl2wdQldhVyg=s88-c-k-c0x00ffffff-no-rj","false"
"@spiralmcr2056","People really get angry at simple edit when unfortunately all it edits are exposing edits. W vid btw","https://yt3.ggpht.com/7Bqf3BHmnXcJzOuOU7nmLULQoQrdKLoE2lPksfKOLzPYturVpKk-ozIE-hBYCzEjP_ye0PgY0c8=s88-c-k-c0x00ffffff-no-rj","false"
"@SebastianDelacruz-p8r","0:00 ALReADy A BANgEr ","https://yt3.ggpht.com/a0aVBBQ7ihBpvYm4spHIc00gp1Y1O3jKtnGgz4p3ixXHhfie3rNFno5gL5VNupcRvYtnC5ZHow=s88-c-k-c0x00ffffff-no-rj","false"
"@CrnkzFn","200 u feel me🥹","https://yt3.ggpht.com/bL76sRXmsRFYCbDALpXunh0C8PibsCl9sk_kJ6MXt4tSmLarVMI5XMw8sp1r1vr1dMFaDJGT=s88-c-k-c0x00ffffff-no-rj","false"
"@ColbyDesrosiers","I feel you ","https://yt3.ggpht.com/B80fTPMAaeg72Pp7mq6-pmyvtFukAJLQBelCartrU-fb671uVFdG6yEUlbg8h4VSJPOSSAJZTA=s88-c-k-c0x00ffffff-no-rj","false"
"@RogueTitan-j3q","bro ts jus saved me gng i was jus in school and i got detention and i was hoping for a vid twin","https://yt3.ggpht.com/GCVStRBtbIGSRXzAUVTUHaav6rN1Rmf5PQ3VLX1mMxGhSIJRy8NpPdXcFZobHXrQ3QndFJYLnug=s88-c-k-c0x00ffffff-no-rj","false"
"@vxzerq","always a good day when lag uploads these tilted zw’s videos are hilarious","https://yt3.ggpht.com/oI6pmbQDqTmtCwspMg5O0h_mU0YF0jrlK0cRL58tWhxnd8km98UEgHcP0TlHEco_oVyGRIc44LI=s88-c-k-c0x00ffffff-no-rj","false"
"@scottytittle-k7t","you feal me","https://yt3.ggpht.com/U9iwopWjYfAk0qxqL0o8bRlnpc-uJvcYPatdD-X5NAeARJFSNkpMfJO2C7LRSzlb7WtYX0Bl7zI=s88-c-k-c0x00ffffff-no-rj","false"
"@slowedWRLDs","it's funny bro, anything trolling random creative is funny","https://yt3.ggpht.com/G8m_m-v2-3z_ldzX3zOPNlOCsSvbZzxIdmkJ-3H3pm8CC2s3MP-syu3U7HKU20UgAld17q-U7g=s88-c-k-c0x00ffffff-no-rj","false"
"@Milliebonnybtw","Laggg ️","https://yt3.ggpht.com/QBtqhDgtUxQ-E_VKSCMBHj4inr1Fn42I3bDCMoHrHmPjLSUetZ5T_OvifHTaytPCyXiV_Fk5c54=s88-c-k-c0x00ffffff-no-rj","false"
"@D4veCODM","Ts was soo entertaining to watch please so make more","https://yt3.ggpht.com/axSd8HIcndB3egIxfY7QDjmJT7nwav6JzcjcsD1YyDAPR1mTG7shq4ztNEnouiksLHKnGY8R=s88-c-k-c0x00ffffff-no-rj","false"
"@Junior1tiko","Yo bro I just finished watching this vid first time easy sub and me playin your map gang","https://yt3.ggpht.com/3FEOw7-n2CA9MFHUs5GVP38v6zISOZ6QQ4HE_fMLoQoNLDbwAWux-iM4fQtqAMYTBNB8KzRvJg=s88-c-k-c0x00ffffff-no-rj","false"
"@BrendonMcphee","vid","https://yt3.ggpht.com/lUTMiMlKrdjAB4q-h3zPeLoLs0awkHU2ejwDmWAQvMgG6nLUL2J5HlF0BxAupgCDUVsUtWJc=s88-c-k-c0x00ffffff-no-rj","false"
"@JZZJoshuaYT","you good at controller anyways lol w vid i","https://yt3.ggpht.com/FAY-zXb5Cr6hlPvrJsb1T_jKXkT1NU_visAKj3vUIuk0VuZ59h8FuIiV8I77z9c8zFNgINwPrA=s88-c-k-c0x00ffffff-no-rj","false"
"@Twinechofn","I COULD'VE SWORN I GOT IN UR GAME UR SO FUNNY N UR SO GOOD","https://yt3.ggpht.com/gFythLSSHVgB6-x3Lccqrzhsoaz0Wgnm_v87CQL5oTCXBwGoyTPCQV48BBChl_FadMW9mKSf0a8=s88-c-k-c0x00ffffff-no-rj","false"
"@RYZENN_ZEN23","how do u have zero delay????!?!","https://yt3.ggpht.com/plK_Rua1BRop6EQF1jkCHGfS2Ga0xREKFLuPGJxGH2iBfbikB8mc0Ms1ivYsMTrYs1Tty4XLbA=s88-c-k-c0x00ffffff-no-rj","false"
"@yyaquaa","please do ts again","https://yt3.ggpht.com/9timxOFOPQC_3bctLnCgk9oP-YhxH4upi7NvYx6BmFqfwrBhaDQf3DbL_LgmzXE-vkTq6bcj=s88-c-k-c0x00ffffff-no-rj","false"
"@Skibidididdydominator","Keep it going","https://yt3.ggpht.com/gGJE7NGlFtTuuCgLtuJTS-sW0MvaCuElNd4KxR1H3uKT-rRhbbQ-xha_f83d0iXfl2avdyj7=s88-c-k-c0x00ffffff-no-rj","false"
"@ReignJB","I was telling you to turn that shit off","https://yt3.ggpht.com/u3hPRpL5brf53OvixqhLWWMiQRQWDmy3Xy8hI7JlX9MpRGCBa4owek3fvyGdQript9-qv5KqbYE=s88-c-k-c0x00ffffff-no-rj","false"
"@Joetoetow","Ninjszn secret channel","https://yt3.ggpht.com/R1d_tOqEBDbVCdd4q1wxW45sksdjCCR6689ZiD8z0DhOwcOEWI4M32ie5WI1wYYrvJVXq3NzGA=s88-c-k-c0x00ffffff-no-rj","false"
"@micael7935","U feel me","https://yt3.ggpht.com/tlYlDOWCVscRphCzLw3mouAiLc9fwj0oRpgnWzDjkFXKTlaEPGAjuH5zsNw_OxyFy6zgp9Gnrg=s88-c-k-c0x00ffffff-no-rj","false"
"@fymzee","You feel me","https://yt3.ggpht.com/aUJTpE5hPvqdpjQqPcC1nWueNCw4lUQngZOoKB9ejQc30VqVITdR4SRbw2lgo9OPnTX8ziuU=s88-c-k-c0x00ffffff-no-rj","false"
"@ProdLifeless_1234","lowk simple edit closes the skill gap a decent amount, I use simple edit idc bite me","https://yt3.ggpht.com/J1tBjyR9ttHPN_-Sj_h0alJONFXZhV9QlxrxkatqLvA_Hj1ShATq-4f5gImU8sLbdKrd5jiU3TU=s88-c-k-c0x00ffffff-no-rj","false"
"@rjrasteroid","Daddy lag️‍","https://yt3.ggpht.com/gjQ-pkJbDuOq5Q0mznM-4-mgauX1siGmNKfZUyHDW0bFt41p0C6wQrAFK7-yMtw5H4qpNTcYJV8=s88-c-k-c0x00ffffff-no-rj","false"
"@3tapRp","w vid keep it up man","https://yt3.ggpht.com/0Prjn1cS747IZ7HeLukliH4fxtg9AGbzVbT9Fy0b5DS1tH3u4paNvcuCWHPSfp6FLz1u1sm1Xg=s88-c-k-c0x00ffffff-no-rj","false"
"@Kshow466","Hey man I hope they never remove it","https://yt3.ggpht.com/ytc/AIdro_lWxs76FWK3zH4OnQKAfU05BzT8Ao-KUCqwhdh5X6s4POOHta4ToH0skn4tyf_yydneLw=s88-c-k-c0x00ffffff-no-rj","false"
"@Zertbtw","W","https://yt3.ggpht.com/6gMuAkfZRnJJCx80L4TyUSBtctPfj6Bz_S9PLbkada6J9355P6vY8rD6LKHyZT9R_Ia3udfBlA=s88-c-k-c0x00ffffff-no-rj","false"
"@Insignia-q4h","Are you on na east? If i join one of these","https://yt3.ggpht.com/ytc/AIdro_laIw_7BHWkFlaMbK4PnPH3Lb9pTIg3jzwC1RXDzj0=s88-c-k-c0x00ffffff-no-rj","false"
"@rennixnicholas7348","Waw takes skill","https://yt3.ggpht.com/ytc/AIdro_mo58UCmIwdG9cpCWseaSNF4dkkKbekhLru5kkNgeMJW4U=s88-c-k-c0x00ffffff-no-rj","false"
"@Cubixe24","W vid","https://yt3.ggpht.com/eHe4WztTPQXjMMtvXa2Bzo2yQwV4WFiqRik5LfvOeIM4tkrrtJg0jVbjeg3hPA4GBtQ3zW2mgQ=s88-c-k-c0x00ffffff-no-rj","false"
"@ziwaldo","you can door edit on simple bro","https://yt3.ggpht.com/j0GtHInkGHMKBieRcbmeaoQ1CdS40AXzY4_hNR49ns_NXWzDX8aqgJ8dMhQ46hVX9JNQ0Gr6Uw=s88-c-k-c0x00ffffff-no-rj","false"
"@benzherron3297","Does it have your settings","https://yt3.ggpht.com/ytc/AIdro_mVMmPJaucMadcKwiYSactB-_uxDlloSmrWi_BT-7k=s88-c-k-c0x00ffffff-no-rj","false"
"@Cent-be2qx","Feel me God blehhh ","https://yt3.ggpht.com/3xPYFnPl_NpuLc3OWduXZficExo2pr4FuVdFvApthNMlVx0g1FYVmO1dughBLrsD1GW2Agt7=s88-c-k-c0x00ffffff-no-rj","false"
"@TrentonWillis-c9z","Why do ppl hat for me using simple edit Im On SWITCH!","https://yt3.ggpht.com/ytc/AIdro_m_u8q8PQuuwasnsvA6HcWNnQOy4E9IknxOF4z5Hkt3CXWlTAE0MiksI9oF40grXAO5Ow=s88-c-k-c0x00ffffff-no-rj","false"
"@4k_hype-_-1","Can u please share ur look 
sensitivity, ads, and editing sensitivity plss. Im really good at building, but for sum reason I edit, and move too slow","https://yt3.ggpht.com/nMwK3IMG9Elqq8B4YHeOSOM-Vfyg5tA7q2B6ABRORcBw21CYRZwIdbGA3n9A3YBFEI19q13g4A=s88-c-k-c0x00ffffff-no-rj","false"
"@ScaryLarry-s3g","how u doin that on controler","https://yt3.ggpht.com/ytc/AIdro_kRdiwgGASa43GPYT-c3Z6MApteJOGOBXuLd7u6TpOt2CJm9iQ6p6u16RMmQYwe-Tke3g=s88-c-k-c0x00ffffff-no-rj","false"
"@rarewtww","I accidentally subscribed","https://yt3.ggpht.com/HtdLuG3gT5E7F034tRHlHlFRFOt467TL0VadSYE0Ms-kLiLh-zFm2haRuAo8js80ETEoExMWFQ=s88-c-k-c0x00ffffff-no-rj","false"
"@timotheekabange","The clip at 5:10 in simple is unbelievable","https://yt3.ggpht.com/pybKveB5nJWzr4ybDo_1DDQn_ZAE8hB_H424WdJJyPRInnsvveRyJQYl8FgZ85_B4O4d_L9ZYw=s88-c-k-c0x00ffffff-no-rj","false"
"@JeffesonMan","Yes more","https://yt3.ggpht.com/ytc/AIdro_ltIu98QW9aVmbqVxBW_IQi0xR-vFgzH-Rl4Tsb2VD6G1NqCdIv6pqabuAAW4pBrhtoAw=s88-c-k-c0x00ffffff-no-rj","false"
"@MrTomato-to3rg","There all just having fun what about this is rage baiting","https://yt3.ggpht.com/WTV8wzRWkp96D1Vn_oZ1HRmRR_iGynByHe7ExgPEgHSPQTvTmz5b4I92ZCZ2wHBHAOAFUa5W=s88-c-k-c0x00ffffff-no-rj","false"
"@hex.exeeecv","lag from bng??","https://yt3.ggpht.com/DL-TjEPIqj6jysofsPrAI0w4OZjPn3ZPVylWK8oOC4KQO05xqO1oYeWv4wtI9k3XwItayZyvtQ=s88-c-k-c0x00ffffff-no-rj","false"
"@yamyams1167","Best Fortnite channel","https://yt3.ggpht.com/0gu-Zu_2c7hoJipIIzuR78OMPRTcgFYvTmRkIkHI6LRBb-U1wWqCkcdrKnJ0yEo8wkwbdcG6PA=s88-c-k-c0x00ffffff-no-rj","false"
"@PbYami","this has to be illegal for the music selection to be this bad","https://yt3.ggpht.com/YUSGWh6Ou9afXB4MclVWeKFuaPOEslP2NXRYOfaF_8iDYTcnTX7qGWNm4DSXsEAbTkSmPrq5=s88-c-k-c0x00ffffff-no-rj","false"
"@FrmMarcus","What happened to the TikTok lives?","https://yt3.ggpht.com/X2bL_9TEp15RlJKH-F3tq3kXuGRt9a4VYH8ovoBvXhDH6pJ_jFnXBGZDtsswtyCTc_RI4WIOiA=s88-c-k-c0x00ffffff-no-rj","false"
"@ApplicableOtter763","7:52 sum wrong with these simple edit haters. Tf am I finna do with a door","https://yt3.ggpht.com/i0OJdlR0Frz93jQber5RFSM670w4z61-DKGzTkjLqSTCDTn4t5UKuU2qUKISFobkGY1rMxay=s88-c-k-c0x00ffffff-no-rj","false"
"@BrendonMcphee","Yoooooo lagggg","https://yt3.ggpht.com/lUTMiMlKrdjAB4q-h3zPeLoLs0awkHU2ejwDmWAQvMgG6nLUL2J5HlF0BxAupgCDUVsUtWJc=s88-c-k-c0x00ffffff-no-rj","false"
"@denwydx","Love you bro (5th)","https://yt3.ggpht.com/kPYy3fHlVgr79eRHcLV50q1bDqS4eDVhWcB3OSFJdXH_f0TxDYGGJnJokZbsVC63rBZnROJGCg=s88-c-k-c0x00ffffff-no-rj","false"
"@Miot-o8y","I was in your game at like 1 30 today ","https://yt3.ggpht.com/cGwsrm9LCa9Jq-5SX4-euO1LBCoSTqtmS0eHL9_C5GnX5Lf1LEcJSakgix2y_2NuCq8-PdSZ=s88-c-k-c0x00ffffff-no-rj","false"
"@kakashi1x-2x","Yo lag plz add me I'm a big fan of you I will play ur 1v1 map","https://yt3.ggpht.com/JxW905Z1KWsTtZaO3sVQcUIM2wvwL9AdJrD6nLuPqk8J1j0YwD_89eQ-udhhEFzeHtf438qn=s88-c-k-c0x00ffffff-no-rj","false"
"@5ImsY","I really don't get the simple edit hate. i personally don't use it but i just don't get why so many ppl dislike it","https://yt3.ggpht.com/lz3HbfcOjdvbcJ9PWiatkFrCw9LXUS6vdISNz7a_44oWNeZxaDk9ORg8L9XmJpqIOJ1KHQOQdw=s88-c-k-c0x00ffffff-no-rj","false"
"@PerezLawson","w laggggg","https://yt3.ggpht.com/HDshks2weXrF8W2Qnj6R9Zk30oQHkL91mmQBEb5RB-tA_9ig7kfUVE7CTUOqsWtRJpcWp4gnUA=s88-c-k-c0x00ffffff-no-rj","false"
"@ItsLVlikesboys","doing all this in creative js to get shit on by me in game haha","https://yt3.ggpht.com/_-8DYhs5zQ_iFjZT8nhJu9_T6JmtSbD4e8lpvn2KQaOjRKHJMYlCylDUa42HEGCeDSCKxLvdqIA=s88-c-k-c0x00ffffff-no-rj","false"
"@JosiahFowler-d2e","can you help me get better pls i need this my edit and aim is homeless","https://yt3.ggpht.com/ytc/AIdro_mhsmnYE8s43yKvrOUEuO15ubUhsinTg2sCvnzOqI9_bv10vBFKsBHnJGDP5ESWQFEWmg=s88-c-k-c0x00ffffff-no-rj","false"
"@judithsijin2450","Yo plz Vs real fax","https://yt3.ggpht.com/ytc/AIdro_lkxWGLALsIlukap4dZ3By4kNmix45FTOSTypLtDvqAYv8=s88-c-k-c0x00ffffff-no-rj","false"
"@Qwert-fncs","Do you think I should play claw?","https://yt3.ggpht.com/SZAdsmt_ZDcKPkkl8XKH6TVSxYFh9A-bXpW5NWy346j7sgrxgBlUArZXATnubPTSQIDmQIOkmw=s88-c-k-c0x00ffffff-no-rj","false"
"@Genxi-s2n","Bro lag needs to get off the game your a fein bro","https://yt3.ggpht.com/XT7YYRpYzxFfGb_VHfQx3gHSy6HXv2wlhU4xiwkVR6wn21Bs9wiiJamOYVXYBb7PovL_e6bf6uI=s88-c-k-c0x00ffffff-no-rj","false"
"@yamyams1167","Fffeeeemeee","https://yt3.ggpht.com/0gu-Zu_2c7hoJipIIzuR78OMPRTcgFYvTmRkIkHI6LRBb-U1wWqCkcdrKnJ0yEo8wkwbdcG6PA=s88-c-k-c0x00ffffff-no-rj","false"
"@notblue3442","Been telling everyone that simple edit ain’t too bad","https://yt3.ggpht.com/nxQAu4hQi2B2zVWPOzApR807OP58nj-TFn6bze8bw0pMKe7r3ya2HQmQW0uZXpF8aVubCQCrOw=s88-c-k-c0x00ffffff-no-rj","false"
"@Kazzii1","what skin is that?","https://yt3.ggpht.com/YEL97iKtphHG7hh7sTD9XzL9pD3juLFuqyOf5Q7XrFYPgRAPXWJsVeU1qeCw_m2jYLiHrX7pCvg=s88-c-k-c0x00ffffff-no-rj","false"
"@kingricks4033","Yo lag me and my friends play you map every day to warm up we favorite map our only dream to meet you","https://yt3.ggpht.com/WTzujZHiZGyf4LQXOufL4mJIapoJckJt3jeVuWDagl8rCQ3mvd7njm19l5sLEVQTgt4BELKJ4w=s88-c-k-c0x00ffffff-no-rj","false"
"@krishnamagar4124","Corny ahhh every vid","https://yt3.ggpht.com/ytc/AIdro_mpNmbxtay2DkACSYIpzwn0M4xV64G5Gm8uS8FVPHI=s88-c-k-c0x00ffffff-no-rj","false"
"@Prophesyy.","Does he play claw?","https://yt3.ggpht.com/hWSXuQ9ULJFdXB1AztWfBmHZ7KMaI1nwptJ9iD9K18bm6s1sY8_71QBTMX0RsJIghOrZbCllvw=s88-c-k-c0x00ffffff-no-rj","false"
"@999_MERXY","Day one of asking to 1v1","https://yt3.ggpht.com/7HiUDBAlCdFN2bVVal7GNimwkNqVbbxD7HJD2gfA3M46dJNG2LAOUtbvN_725NuP5eLym_L8kg=s88-c-k-c0x00ffffff-no-rj","false"
"@G3org3YTRoblox","Ik it’s a big ask but can you help me get to unreal? I have only been champion and my friends just give up on trynna get unreal cuz they lose 5% every time we die.","https://yt3.ggpht.com/vzAgPh7j7yKIZ412JyVsfaPIhGFpWceCnaP2s5nf9V9qwAXJaz52ZwYMaEtH_XKj9SESUtr5nAw=s88-c-k-c0x00ffffff-no-rj","false"
"@hjbxd5587","yo i was fighting u and u kept dancing on me my name was boo and bro was only using simple edit","https://yt3.ggpht.com/ytc/AIdro_kSny-Eb5TSPpz0f78HSCCwT8hIhPWwNdBBHh9w8UXFWf8=s88-c-k-c0x00ffffff-no-rj","false"
